;Rg;An;E;Tleaf;irr;psi_soil;psi_collar;psi_leaf;theta_soil
1990-06-25 00:00:00;0.02320408972700394;-6.2925077692448195;42.90040783426804;20.32981690051889;0.0;-0.6;-0.6020553281416063;-0.62726965152803;0.1680192138953549
1990-06-25 01:00:00;0.02320408972700394;-6.358775640887296;41.72450211109278;20.484031359388133;0.0;-0.6000877740634012;-0.6021181132596463;-0.6268716228002007;0.16801590966795077
1990-06-25 02:00:00;0.02320408972700394;-6.358775641034628;41.724501701131295;20.484031359522604;0.0;-0.6001731583257325;-0.602203678830965;-0.6269577589261837;0.16801269600975915
1990-06-25 03:00:00;0.02320408972700394;-6.3587756411820475;41.7245012909504;20.48403135965717;0.0;-0.6002585584645818;-0.602289260351804;-0.6270439111079573;0.16800948235151264
1990-06-25 04:00:00;0.02320408972700394;-6.358775641329543;41.72450088054981;20.484031359791786;0.0;-0.600343974483601;-0.602374857825849;-0.6271300793492325;0.1680062686932113
1990-06-25 05:00:00;0.02320408972700394;-6.358775641477111;41.72450046992948;20.48403135992619;0.0;-0.6004294063864434;-0.6024604712567867;-0.6272162636537195;0.16800305503485516
1990-06-25 06:00:00;0.02320408972700394;-6.358775641624757;41.72450005908932;20.484031360060964;0.0;-0.6005148541767624;-0.602546100648305;-0.6273024640251321;0.16799984137644425
1990-06-25 07:00:00;321.3387781893941;105.94106625903893;628.5209619494931;27.362619526724764;0.0;-0.6006003178582134;-0.6152281598798154;-0.8386324143977288;0.16799662771797857
1990-06-25 08:00:00;393.0845483859422;112.68509430444936;869.916135331343;29.97452115203914;0.0;-0.6018896333783222;-0.6217876340530208;-0.9243454548875989;0.16794821845859564
1990-06-25 09:00:00;381.3966672390661;102.07037332517294;1004.7984514674453;32.306782155186276;0.0;-0.6036801087338974;-0.6266005920121276;-0.9838964333357045;0.16788121668990008
1990-06-25 10:00:00;363.87919443083723;95.38623809007807;1142.4681089091093;34.43945349943576;0.0;-0.6057568742527931;-0.6318097476708429;-1.0412204904879947;0.16780382611035313
1990-06-25 11:00:00;360.7261504713818;93.78254577709941;1292.8330152991773;36.29171382956939;0.0;-0.6081295402269168;-0.6376528992702366;-1.1064174391769193;0.16771583201605883
1990-06-25 12:00:00;353.7893250952846;90.55953143657968;1407.1187774720613;37.81780992578597;0.0;-0.6108291525203053;-0.6430882086343038;-1.1590608014608053;0.1676162565815359
1990-06-25 13:00:00;350.8710403155582;86.48008442729224;1478.7497946830047;39.01007556373613;0.0;-0.6137852372171239;-0.6478789163600538;-1.209668326077587;0.16750787863803251
1990-06-25 14:00:00;345.96140302975357;80.84236081375906;1499.2852783241374;39.849672340777204;0.0;-0.6169119859788884;-0.651720767483225;-1.233086642064606;0.1673939834857286
1990-06-25 15:00:00;336.35493848234864;76.21597429267263;1485.1432805560462;40.22326245560201;0.0;-0.6201034431470722;-0.6548486872909158;-1.2348381081549922;0.1672785065570362
1990-06-25 16:00:00;312.0603216954914;72.59748420205784;1443.8694701747652;40.18931012528226;0.0;-0.6232861041405087;-0.6573387498124658;-1.227770177560172;0.16716411875714615
1990-06-25 17:00:00;277.59035694583434;68.74523085918159;1370.7695471230509;39.850723154452936;0.0;-0.6264008137649156;-0.6590050926410854;-1.205924280420145;0.16705290982239213
1990-06-25 18:00:00;224.40998027196488;66.67792651535885;1277.1686117379295;39.10254642889247;0.0;-0.6293766834151729;-0.6600226901729325;-1.1695743823759654;0.16694733105865275
1990-06-25 19:00:00;116.74546890927452;42.67663420585014;963.5795805313741;37.96810351922763;0.0;-0.6321660002108346;-0.6556649726670165;-1.032230421358722;0.16684896150180945
1990-06-25 20:00:00;0.02320408972700394;-13.565555580286624;363.89107674537615;36.55814198616547;0.0;-0.6342811452947693;-0.6438697020059276;-0.7862245605254418;0.1667747450197606
1990-06-25 21:00:00;0.02320408972700394;-6.358775705649444;41.72432190600329;20.48403141848009;0.0;-0.6350823253797812;-0.6371903119825466;-0.6621500531367799;0.16674671751995285
1990-06-25 22:00:00;0.02320408972700394;-6.358775705831267;41.72432139988914;20.484031418645706;0.0;-0.6351742744558908;-0.6372824740209233;-0.6622428311659286;0.16674350384244468
1990-06-25 23:00:00;0.02320408972700394;-6.358775706013228;41.724320893506395;20.484031418811995;0.0;-0.6352662409320234;-0.637374653547164;-0.6623356267997258;0.1667402901648938
1990-06-26 00:00:00;0.02320408972700394;-6.358775706013228;41.724320893506395;20.484031418811995;0.0;-0.6352662409320234;-0.637374653547164;-0.6623356267997258;0.1667402901648938
1990-06-26 01:00:00;0.02320408972700394;-6.344285431246114;38.98765650962793;20.462899770817728;0.0;-0.6353582248122541;-0.6374033720399204;-0.661343105977976;0.16673707648730024
1990-06-26 02:00:00;0.02320408972700394;-6.344285431415156;38.9876560744699;20.46289977128651;0.0;-0.6354441912782091;-0.6374895246911287;-0.6614296362536716;0.16673407359214112
1990-06-26 03:00:00;0.02320408972700394;-6.344285431585014;38.9876556391186;20.462899771754827;0.0;-0.6355301729469904;-0.6375756926169329;-0.6615161818708578;0.1667310706969442
1990-06-26 04:00:00;0.02320408972700394;-6.344285431754583;38.987655203539106;20.46289977222419;0.0;-0.6356161698219233;-0.6376618758206907;-0.6616027428329031;0.16672806780170957
1990-06-26 05:00:00;0.02320408972700394;-6.344285431924254;38.98765476774335;20.46289977269338;0.0;-0.6357021819063351;-0.6377480743057602;-0.6616893191431814;0.16672506490643715
1990-06-26 06:00:00;0.02320408972700394;-6.344285432093971;38.98765433173069;20.462899773162203;0.0;-0.6357882092035527;-0.637834288075501;-0.6617759108050677;0.16672206201112708
