;Rg;An;E;Tleaf;irr;psi_soil;psi_collar;psi_leaf;theta_soil
1990-08-01 11:00:00;245.7528134664922;35.0533494624759;678.1228294922364;29.13218513271255;0.0;-0.9781559324379455;-1.178266738080858;-1.4229274407498405;0.15776802232482234
1990-08-01 12:00:00;223.163102997278;33.692375290448965;729.0937759718712;30.64606590207129;0.0;-0.9827597375679633;-1.2007498897859417;-1.468779607641391;0.1576768214972723
1990-08-01 13:00:00;206.73631272282856;32.200154403976434;762.5275423647713;31.777431300273008;0.0;-0.9877412645309727;-1.2189075171428845;-1.4993437516970558;0.1575787655330431
1990-08-01 14:00:00;200.07836831013478;31.525201991780573;786.9935727854345;32.51382105612826;0.0;-0.9929866313441404;-1.235025857192689;-1.5280055524693323;0.15747621300269943
1990-08-01 15:00:00;205.13167974192822;32.8141001876829;813.9725477639033;32.75955467609921;0.0;-0.9984385817852407;-1.2525376541525959;-1.5554258632060391;0.15737036997364112
1990-08-01 16:00:00;200.83516128890105;33.00365782540038;802.1021582119396;32.56884885864491;0.0;-1.0041187061806571;-1.2582547611665957;-1.5554930574366836;0.1572608984738725
1990-08-01 17:00:00;184.9805936439626;32.163502571309266;760.2689827164667;32.03032694816664;0.0;-1.0097574255846087;-1.2540736446638694;-1.532803322520379;0.1571530233689415
1990-08-01 18:00:00;153.81858914976465;29.63251559947925;676.5048593788396;31.04100032258787;0.0;-1.0151403662617955;-1.2353449365689047;-1.4815747996745543;0.15705077437441115
1990-08-01 19:00:00;80.38809182785604;17.67648774121242;465.0196392384639;29.708892437478383;0.0;-1.0199618417355256;-1.1728804522570322;-1.3406095980476538;0.15695979081945777
1990-08-01 20:00:00;0.016419757828732406;-4.195558465977015;75.62655780794054;28.135939253925812;0.0;-1.023293442236138;-1.0490784717022477;-1.0874440040456637;0.15689725001826538
1990-08-01 21:00:00;0.016419757828732406;-1.6808279039685876;6.142400771795146;13.552403568759564;0.0;-1.0238366088836928;-1.0269312725691884;-1.042825703839679;0.15688707895028642
