;Rg;An;E;Tleaf;irr;psi_soil;psi_collar;psi_leaf;theta_soil
1990-07-15 01:00:00;0.02320408972700394;-7.4174057505148205;41.38951585531558;22.984065406794123;0.0;-0.9140764927116234;-0.9170580046034685;-0.9433523809910012;0.1590988030048643
1990-07-15 02:00:00;0.02320408972700394;-7.417405752530003;41.389511530385896;22.984065409556365;0.0;-0.9142233386986028;-0.9172054529516245;-0.943500573125847;0.15909561495244856
1990-07-15 03:00:00;0.02320408972700394;-7.417405754546154;41.38950720378309;22.98406541231956;0.0;-0.914370215532481;-0.9173529324314869;-0.9436487965489881;0.15909242690031009
1990-07-15 04:00:00;0.02320408972700394;-7.417405756563079;41.38950287550381;22.984065415083887;0.0;-0.9145171232212644;-0.917500443051215;-0.9437970512686293;0.159089238848449
1990-07-15 05:00:00;0.02320408972700394;-7.417405758580482;41.38949854554255;22.984065417849358;0.0;-0.9146640617729646;-0.9176479848189719;-0.9439453372929689;0.15908605079686544
1990-07-15 06:00:00;0.02320408972700394;-7.417405760598986;41.38949421390995;22.984065420616126;0.0;-0.9148110311955945;-0.9177955577429231;-0.9440936546302151;0.15908286274555955
1990-07-15 07:00:00;289.80215331471663;104.1663844675557;829.453039339685;29.255358030262475;0.0;-0.9149580314971691;-0.9533860405551495;-1.2776477338543781;0.15907967469453144
1990-07-15 08:00:00;367.7046353842643;113.05762863330368;1092.6281073109687;31.77200159748109;0.0;-0.917910470189212;-0.9686313699843417;-1.3998124323484586;0.15901578555667706
1990-07-15 09:00:00;360.8556416352102;100.04277219639333;1220.9708613889968;33.99416377599827;0.0;-0.9218187322932386;-0.9789248668318462;-1.475623634020553;0.15893162516091214
1990-07-15 10:00:00;342.59291094084074;90.39022060846105;1334.6278721058593;36.041408573318584;0.0;-0.9262118638697608;-0.9892044119964752;-1.5360030755199758;0.15883757903474838
1990-07-15 11:00:00;340.83096047254594;88.5578558070934;1472.1054574615318;37.80612393951995;0.0;-0.9310453263853485;-1.0012481847270724;-1.6028190373846272;0.15873477834371996
1990-07-15 12:00:00;338.9503463229505;84.40090195473454;1566.4191657637107;39.270375899997944;0.0;-0.9364150192710782;-1.0119994954777798;-1.673992753406441;0.15862138827465389
1990-07-15 13:00:00;335.6367319308995;76.30062150943097;1569.4703801783419;40.438342359727486;0.0;-0.9421733127681433;-1.0188635795056329;-1.6914365310341817;0.15850073354298888
1990-07-15 14:00:00;328.81630561223477;69.8364671762921;1590.5049463371074;41.22567016217696;0.0;-0.9479893708468943;-1.0266997083069285;-1.7142832895783688;0.15837984371111588
1990-07-15 15:00:00;315.91700569501825;65.63481783724049;1571.4282054073135;41.612650453777235;0.0;-0.9539313894802276;-1.0327055007425816;-1.714782622602736;0.15825733359428962
1990-07-15 16:00:00;288.039864619091;63.71062418648735;1536.1502121482952;41.56385852316987;0.0;-0.9598500823492339;-1.0378457690501441;-1.7029265877362616;0.1581362928034314
1990-07-15 17:00:00;248.39316867638948;60.75318774671287;1466.8301488965346;41.23012868811039;0.0;-0.9656824261284859;-1.0410970739514138;-1.6878234823669034;0.15801796926026035
1990-07-15 18:00:00;189.7928467124783;58.521574161126054;1373.9619358626917;40.51788526613903;0.0;-0.9712949290035466;-1.0427932039343628;-1.6604771866238384;0.15790498509792172
1990-07-15 19:00:00;84.90569606685561;30.60268718568343;1027.2860744707598;39.440426660571504;0.0;-0.9765908630362273;-1.0307431043384518;-1.4807323378195079;0.15779915414916793
1990-07-15 20:00:00;0.02320408972700394;-13.527650803456597;379.6642288590112;38.132688899244386;0.0;-0.9805752417156054;-1.0013360506538196;-1.166348869143793;0.15772002625716336
1990-07-15 21:00:00;0.02320408972700394;-7.417406716820017;41.387441859376565;22.984066733036883;0.0;-0.9820531696749478;-0.9853307532719437;-1.0119792414499509;0.1576907821749179
1990-07-15 22:00:00;0.02320408972700394;-7.417406719180647;41.387436792122635;22.984066736281072;0.0;-0.9822144556716754;-0.9854927835725672;-1.0121421620537558;0.1576875942584323
1990-07-15 23:00:00;0.02320408972700394;-7.417406721542192;41.387431723212394;22.984066739526313;0.0;-0.9823757763063028;-0.9856548488725714;-1.0123051178487668;0.15768440634228498
1990-07-16 00:00:00;0.02320408972700394;-7.417406721542192;41.387431723212394;22.984066739526313;0.0;-0.9823757763063028;-0.9856548488725714;-1.0123051178487668;0.15768440634228498
1990-07-16 01:00:00;0.02320408972700394;-7.529978774013519;44.10954050980556;23.230269768686817;0.0;-0.9825371315880229;-0.9859577722345185;-1.0136087376461576;0.15768121842647612
1990-07-16 02:00:00;0.02320408972700394;-7.52997877672608;44.109534726539515;23.230269772245613;0.0;-0.98270913760274;-0.986130624953281;-1.0137823674430004;0.1576778208369658
1990-07-16 03:00:00;0.02320408972700394;-7.529978779439685;44.1095289412685;23.23026977580463;0.0;-0.9828811829935106;-0.9863035174864467;-1.0139560372327996;0.1576744232478419
1990-07-16 04:00:00;0.02320408972700394;-7.529978782154383;44.10952315399341;23.23026977936526;0.0;-0.9830532677714744;-0.986476449845413;-1.0141297470270043;0.15767102565910457
1990-07-16 05:00:00;0.02320408972700394;-7.529978554393658;44.11000871705268;23.23026948061061;3.8;-0.968540478259746;-0.971893036207435;-0.9994826020273075;0.15796032736134327
1990-07-16 06:00:00;0.02320408972700394;-7.529978333519227;44.11047957804786;23.230269190913038;3.8;-0.9543067260752844;-0.957591689590849;-0.9851179983177875;0.15824962859178837
1990-07-16 07:00:00;291.62880656882203;104.03215219251973;828.76528970201;29.432999607000703;3.8;-0.9403454049629368;-0.9809024547050282;-1.3088347343461653;0.15853892934510158
1990-07-16 08:00:00;371.3277594546847;112.92692952898169;1098.384036241535;31.93582212269567;3.8;-0.929489552852674;-0.9817768951763131;-1.416899337735929;0.1587677910424522
1990-07-16 09:00:00;364.56702040085975;99.89854140127315;1237.243488316818;34.15489809828321;3.8;-0.9197606796032785;-0.9773626002910908;-1.4805475754934072;0.1589758848973874
1990-07-16 10:00:00;346.24655851611277;90.47787568522145;1365.4126410576398;36.18877617549725;3.8;-0.9106546163085819;-0.9729316086689652;-1.530827902099907;0.1591732827874407
1990-07-16 11:00:00;343.44823453589123;88.27808480340074;1512.792148267;37.93395344766258;3.8;-0.9021129005769027;-0.969803603329102;-1.5843483327068215;0.15936080817081777
1990-07-16 12:00:00;340.73402040820207;84.82221681893641;1627.5456515375197;39.38878095164728;3.8;-0.8941834997743103;-0.9657366859280794;-1.644973024367244;0.15953698139096434
1990-07-16 13:00:00;337.49836240241734;77.59807840972577;1654.801194400838;40.53808844916389;3.8;-0.8867361500264105;-0.9582914057887976;-1.656705650495599;0.15970431550904346
1990-07-16 14:00:00;330.6282169114994;71.42499026263238;1689.5313586175332;41.32168882745379;3.8;-0.8794616511168036;-0.9513414175080359;-1.6677507218496046;0.15986955010288353
1990-07-16 15:00:00;318.5520874214073;67.60250492175884;1691.6459225703857;41.69569947662412;3.8;-0.8723809149867423;-0.9432168921231008;-1.662232562578751;0.16003210944294338
1990-07-16 16:00:00;290.29017678500213;66.04812576192296;1678.650914790285;41.64698259717727;3.8;-0.8653815476278353;-0.9345755081632809;-1.6427894174470286;0.1601945057561982
1990-07-16 17:00:00;250.55140268490013;62.78187109210283;1600.9620272215834;41.317453787637994;0.6792183727131924;-0.8686902958801518;-0.9351761910276026;-1.6283833554824216;0.16011752432228382
1990-07-16 18:00:00;191.53088278815952;60.36412490837026;1498.9081691434938;40.597237136265775;0.0;-0.8740250520291636;-0.9370307709778474;-1.5950792781320622;0.15999420992269298
1990-07-16 19:00:00;84.80829190466191;30.571890448496305;1110.9815009993802;39.534247738038076;0.0;-0.879058651237849;-0.9263980826281208;-1.3997721403092322;0.15987875616133446
1990-07-16 20:00:00;0.02320408972700394;-13.507738252469078;384.51675024999366;38.2595896096626;0.0;-0.8828140166482098;-0.8999611393619401;-1.0621557792198528;0.15979318249545915
1990-07-16 21:00:00;0.02320408972700394;-7.529977290565369;44.112702651712716;23.230267823149614;0.0;-0.8841186566978233;-0.8870938855057678;-0.9142819511612335;0.15976356497376337
1990-07-16 22:00:00;0.02320408972700394;-7.529977292695634;44.11269811119882;23.230267825943443;0.0;-0.8842684894198718;-0.8872443386227359;-0.9144330552323906;0.15976016717886973
1990-07-16 23:00:00;0.02320408972700394;-7.529977294827046;44.11269356870215;23.230267828738537;0.0;-0.8844183553436772;-0.8873948252501782;-0.914584192958543;0.15975676938426023
1990-07-17 00:00:00;0.02320408972700394;-7.529977294827046;44.11269356870215;23.230267828738537;0.0;-0.8844183553436772;-0.8873948252501782;-0.914584192958543;0.15975676938426023
1990-07-17 01:00:00;0.02320408972700394;-7.5621867892085834;48.33862719878423;23.29130685889165;0.0;-0.8845682544783331;-0.8877214399998647;-0.9164981458615284;0.15975337158993497
1990-07-17 02:00:00;0.02320408972700394;-7.5621867916984264;48.338621648427235;23.291306861037043;0.0;-0.8847325519020909;-0.8878864835383712;-0.9166642878522031;0.15974964829164548
