Label,X,Y,Z,LWP,Rg,gs,An,Tleaf,Node
LII_1,77.35,-5.19,115.11,-0.8967684564249603,10.189414403011183,0.022985594000012117,-0.001478918815546848,32.66053915607115,_ProxyNode(1809)
LII_2,77.78,-6.75,114.73,-0.8969596596754023,13.81192072061445,0.027297782725750255,0.20479783079961678,32.52785192548426,_ProxyNode(1808)
LI_2,77.59,7.44,112.46,-0.8965974141609578,84.51822486155699,0.11374877932941058,5.327797945813256,31.9662899767838,_ProxyNode(1806)
LII_1,70.47,-2.22,121.4,-0.9143868331949638,3.937014860481789,0.015669656668489094,-0.4096302818665798,32.59446981315045,_ProxyNode(1804)
LII_2,72.79,-8.12,121.12,-0.9147053985372835,7.418287299666171,0.01959690533506255,-0.19046236931257,32.48500302375944,_ProxyNode(1802)
LII_3,65.65,-6.76,119.66,-0.9151564545681021,12.470350787823621,0.02549860760471083,0.14550932084392798,32.41916349210555,_ProxyNode(1800)
LII_4,59.64,-13.13,121.67,-0.9154984134120365,65.25103628668957,0.08988939607259788,3.9392912422261226,31.82871841613932,_ProxyNode(1791)
LI_3,71.96,-7.34,119.41,-0.914070504936026,11.188703209624464,0.024017997107460144,0.08138928122470546,32.449275005522495,_ProxyNode(1790)
LII_1,78.8,4.02,132.03,-0.92990360992524,2.2595736278362875,0.013800132829419626,-0.5229292613806642,32.58415955254998,_ProxyNode(1788)
LII_2,78.7,-3.44,133.28,-0.9313416897315667,5.980163028600849,0.017795437156308474,-0.3710295687483445,32.52605105721398,_ProxyNode(1786)
LII_3,82.09,-4.93,138.14,-0.9328224780800625,2.627555843671604,0.014166743190098034,-0.559020109721196,32.52730277378619,_ProxyNode(1784)
LII_4,79.67,-8.34,140.68,-0.9342225906148609,21.691661904433907,0.036102537479741126,0.719485088915981,32.191681843137076,_ProxyNode(1782)
LII_5,76.54,-7.55,143.37,-0.9356249864220747,13.618497832568636,0.026478753002385072,0.13538045158606593,32.28498574298401,_ProxyNode(1773)
LII_6,90.39,-12.73,148.13,-0.9368610067242482,32.05085862076287,0.048705626146096366,1.5368515557443239,31.876342043333445,_ProxyNode(1772)
LI_4,85.03,6.73,123.38,-0.9287395583342802,44.99188622364778,0.06477302639340125,2.534978059807134,31.92919185943958,_ProxyNode(1770)
LII_1,85.67,-0.43,139.8,-0.9478092777569435,3.157098339363298,0.014687060327316745,-0.5052097521965173,32.606041043790384,_ProxyNode(1768)
LII_2,79.42,4.25,142.98,-0.9490566263816531,4.785050009150437,0.01642364946266241,-0.3852899563045291,32.63166339415369,_ProxyNode(1766)
LII_3,86.13,-8.18,145.34,-0.9502979783347048,8.307138275205618,0.020285118534457476,-0.1614483301940055,32.47728515544733,_ProxyNode(1764)
LII_4,85.79,7.24,142.93,-0.9515107328224066,10.962251579922846,0.02329135867238953,0.04472423103495515,32.45896780243547,_ProxyNode(1755)
LII_5,96.89,-10.32,146.9,-0.9528102329306052,27.330234558802516,0.04243419041492293,1.1629757451280227,32.02178614337004,_ProxyNode(1754)
LII_6,99.36,13.47,145.51,-0.9544333210856402,68.7597484866323,0.09146613928456156,4.277865018707352,31.501429918758504,_ProxyNode(1752)
