Label,X,Y,Z,LWP,Rg,gs,An,Tleaf,Node
LII_1,37.57,23.86,129.5,-1.5792259102457349,109.68071748344975,0.07692266778195447,5.092934092156359,34.001405115678004,_ProxyNode(4633)
LII_2,33.6,23.82,124.98,-1.581318805685419,86.67599218950501,0.06388702064685584,4.044829152928539,33.95115653631329,_ProxyNode(4631)
LII_3,37.12,26.02,119.05,-1.5832351029591176,82.97425749561741,0.06139021715858028,3.875646794077838,34.11747839108383,_ProxyNode(4629)
LII_4,39.16,29.71,116.66,-1.5851718174640936,50.2898921825759,0.04164258674737601,2.202267836842708,34.08416205615548,_ProxyNode(4619)
LII_5,36.02,30.55,110.77,-1.5866482767152355,42.4269146077176,0.0366580901543701,1.766943737829532,34.073007020377496,_ProxyNode(4618)
LII_6,41.78,32.32,110.63,-1.5884980500542403,73.96168531661407,0.055763154667217533,3.408726024664805,34.128696058905355,_ProxyNode(4616)
LII_7,41.51,29.16,100.9,-1.5879662937445884,26.11086711057255,0.026368889226746395,0.8417667281258296,34.24109392614034,_ProxyNode(4614)
LI_7,46.07,24.09,126.66,-1.5812271631256327,463.6095935846974,0.1273849083838747,9.037177206530089,35.11242044215577,_ProxyNode(4612)
LII_1,44.63,30.53,126.67,-1.6390041064675218,312.294032223525,0.11364618055114709,8.612037746016938,34.767263298015145,_ProxyNode(4610)
LII_2,44.98,34.71,127.05,-1.6454741842446585,505.53612218919994,0.11392993296138827,8.602265922842804,35.54489944548421,_ProxyNode(4608)
LII_3,44.12,40.61,128.26,-1.651858557066546,365.912965945899,0.11407105247441192,8.765826081093337,34.796426443522776,_ProxyNode(4598)
LII_4,52.78,40.46,127.73,-1.6579904459847528,181.6529092458411,0.09952107382877667,7.659275689511901,34.033511055138725,_ProxyNode(4597)
LII_5,42.2,42.78,127.31,-1.6638410636634422,376.33398197188524,0.11312270960941256,8.821862437461562,34.66186654530559,_ProxyNode(4595)
LII_6,52.97,48.84,127.45,-1.6686254593687004,364.10233950700456,0.1121243299169401,8.798260118145635,34.56910804556823,_ProxyNode(4593)
LII_7,46.08,52.25,130.48,-1.6713910316156824,790.6615448402773,0.10612986894518049,8.083721107184658,36.70683191993865,_ProxyNode(4591)
LI_8,31.89,40.38,126.3,-1.6365925869647842,779.204200462805,0.10920283775292786,7.964745947044207,37.09484238967822,_ProxyNode(4589)
LII_1,41.3,32.86,118.05,-1.6591589064767867,52.37532725785765,0.039166306165260914,2.2573257871818093,34.44676658118114,_ProxyNode(4587)
LII_2,38.23,34.48,111.84,-1.6631848263107658,33.16377353876002,0.028405637656375028,1.2430714496006168,34.50030340652411,_ProxyNode(4577)
LII_3,43.45,34.21,105.54,-1.6671590294303344,32.91530991661625,0.028167554118700578,1.204676192793972,34.27837593026988,_ProxyNode(4576)
LII_4,39.06,39.14,101.91,-1.6712689900486164,97.85783703688858,0.062358904912230395,4.477560396854763,33.966290690862756,_ProxyNode(4574)
LII_5,39.54,37.4,96.85,-1.6747998931880381,52.01730281261322,0.038350066907153445,2.2574590844951494,34.31191178553175,_ProxyNode(4572)
LII_6,39.05,43.3,92.19,-1.6791993292193303,228.54374058514,0.10467357625900726,8.324876909093632,34.23562140182564,_ProxyNode(4570)
LII_7,43.38,42.93,90.78,-1.6805002386088095,201.91990285552478,0.10180193449989519,8.079022464450706,34.349963411994075,_ProxyNode(4568)
LI_9,47.2,28.8,112.39,-1.6574386726787915,171.6552349569967,0.09504673269310267,7.282116410470014,34.13368660349646,_ProxyNode(4566)
LII_1,36.69,29.71,118.35,-1.678782199861506,46.4610799034965,0.03513331911280679,1.9508440821294109,34.438943629803425,_ProxyNode(4556)
LII_2,38.8,29.98,118.84,-1.6808431961813182,65.5618500312685,0.04528452292279021,2.9447073193791056,34.184648050485265,_ProxyNode(4555)
LII_3,43.52,26.59,120.96,-1.6827896278503927,120.15473122994774,0.07095318299382254,5.359528662491336,34.27466056350461,_ProxyNode(4553)
LII_4,40.51,25.75,122.63,-1.6846502349462766,66.0498756551596,0.04530914657520825,2.9616124857832347,34.21531528147656,_ProxyNode(4551)
LII_5,39.45,22.6,122.15,-1.6860206884308617,34.07686017441066,0.028225220100485584,1.2591661342727285,34.394783252414456,_ProxyNode(4549)
LII_6,37.46,23.28,125.52,-1.6877570455094537,69.81035634860478,0.04715810807725595,3.152547605322507,34.059364224463856,_ProxyNode(4547)
LI_10,31.65,42.78,113.74,-1.6795840457823843,506.9488878263016,0.10605087167589602,8.284821222509379,35.595325349519584,_ProxyNode(4545)
LII_1,42.43,35.33,106.2,-1.7123718427708396,66.43601730842923,0.04398907100654153,2.92783747674725,34.222287143831146,_ProxyNode(4543)
LII_2,45.04,38.74,111.0,-1.7152173974758396,49.60280233337219,0.035386463553682565,2.098928120637815,34.276601594659766,_ProxyNode(4532)
LII_3,45.49,41.79,114.3,-1.7181181925950124,112.38720355212324,0.06480054011388373,5.002837673510271,34.22211088113269,_ProxyNode(4531)
LII_4,49.94,40.56,115.72,-1.7206921413376852,48.073827998655666,0.03434494615351371,1.9908824431080774,34.33490439962922,_ProxyNode(4529)
LII_5,47.34,44.8,118.16,-1.7237826226481519,279.90490354977516,0.09838877610957189,8.146222487839566,34.62460486211028,_ProxyNode(4527)
LII_6,53.34,42.72,118.15,-1.7250114513434083,89.43076733554297,0.05445349016314865,4.04008491392111,33.91050842948332,_ProxyNode(4525)
LI_11,42.45,38.22,102.95,-1.7106089420110435,95.44933572618825,0.058024524797693766,4.302611027095054,34.159741863155936,_ProxyNode(4523)
LII_1,40.31,34.85,98.57,-1.7166918583919797,8.77349397109888,0.015101752942234687,-0.15063912462524698,34.65384917428119,_ProxyNode(4521)
LII_2,33.77,34.72,94.97,-1.7185672648198689,53.01196192894914,0.03697080806074389,2.285000423429423,34.33036332417344,_ProxyNode(4519)
LII_3,32.4,34.0,91.81,-1.7203546169276613,58.470528061191345,0.039531270964423486,2.5468928041751617,34.50829898668089,_ProxyNode(4508)
LII_4,32.58,38.53,90.42,-1.7224865248043686,445.64244208957723,0.09711097045348971,7.899695756092598,35.74270105109773,_ProxyNode(4507)
LII_5,33.82,35.25,85.01,-1.7237128403775783,93.0282239150938,0.0555079347543104,4.116373229982415,34.72608468188061,_ProxyNode(4505)
LII_6,21.2,35.61,81.72,-1.7262037834941184,612.3089921490272,0.09097788601970945,7.261351289906571,37.079454048007634,_ProxyNode(4503)
LI_12,34.81,43.19,96.41,-1.716912072768683,549.0170217925918,0.09676936738156756,7.779861352994743,36.13191211877858,_ProxyNode(4501)
LII_1,43.22,38.14,96.77,-1.7361282513941774,13.813901539379692,0.017199736640065615,0.1452376685922694,34.633108474316245,_ProxyNode(4499)
LII_2,36.68,37.37,98.2,-1.7377381785403245,10.175735182511268,0.015575580844916108,-0.06791000772592781,34.57705100313896,_ProxyNode(4497)
LII_3,35.73,32.7,97.62,-1.7392688000303742,11.63846041542112,0.016196511601097568,0.008059092086011077,34.58980123516822,_ProxyNode(4495)
LII_4,36.46,31.53,97.14,-1.7409535639253084,43.65993629705218,0.03150522385547285,1.808027654700652,34.330133278446084,_ProxyNode(4493)
LII_5,39.72,30.3,100.69,-1.7422469572966355,22.998961631551595,0.02136052480177134,0.6574924141863825,34.625077165237876,_ProxyNode(4481)
LII_6,36.04,28.1,100.36,-1.744738032815223,158.92135204847534,0.07971334009723292,6.607173588225315,34.43269456269688,_ProxyNode(4480)
LI_13,53.41,37.82,88.18,-1.735106898524565,56.54005268547066,0.037858064302783156,2.4307804812956313,34.655434457012255,_ProxyNode(4478)
LII_1,43.88,46.27,88.25,-1.7460922797902683,45.14077143161361,0.031938280479269325,1.8865619815021581,34.755758572798754,_ProxyNode(4476)
LII_2,46.89,47.59,84.53,-1.747331945618145,33.90634609932459,0.02641528101917584,1.2316737440484786,34.72191768913568,_ProxyNode(4474)
LII_3,48.24,54.3,84.97,-1.7486331054812494,69.3996503123478,0.04348392363002067,3.0662988404697096,34.33003639788336,_ProxyNode(4472)
LII_4,49.6,56.21,84.38,-1.7499525443858202,237.92288062488726,0.09278373511892707,7.86257859013989,34.75547768542216,_ProxyNode(4470)
LII_5,50.3,60.06,79.91,-1.7512559177154865,673.6589348408718,0.08619034762155381,7.03084782834847,37.21252573548231,_ProxyNode(4468)
LI_14,37.26,46.75,81.72,-1.7464022844044385,450.18308230254013,0.09166152234524315,7.607020093578257,35.93103837876853,_ProxyNode(4457)
LII_1,45.14,46.73,78.86,-1.761668401567859,52.25589649008397,0.034711260555903026,2.202641125018083,34.73247284993854,_ProxyNode(4456)
LII_2,47.69,47.17,79.69,-1.7636608991875933,36.77345023809669,0.027341870252394818,1.396619680440132,34.85834261631047,_ProxyNode(4454)
LII_3,48.62,50.13,83.37,-1.765690891920754,38.397858041662474,0.028064376155274285,1.4730292837343448,34.720260272916754,_ProxyNode(4452)
LII_4,47.56,51.39,84.06,-1.767756886503784,166.72827412446625,0.07994759348461566,6.8148472874724035,34.38166582595983,_ProxyNode(4450)
LII_5,45.92,53.1,85.29,-1.7697321704254907,534.9088825682593,0.08667419947178606,7.298173877069928,36.419419015708435,_ProxyNode(4448)
LI_15,48.43,45.75,71.27,-1.760305830564287,101.56977065477712,0.05664943846013089,4.4377130612764475,34.67424909457303,_ProxyNode(4446)
LII_1,43.23,47.06,62.44,-1.76875516224421,176.74186917844375,0.08273319988582212,7.0408550654258235,34.86636544173526,_ProxyNode(4444)
LII_2,39.34,50.08,59.9,-1.7699763189048294,159.28308344933922,0.07717408937315218,6.542848020047451,34.56794847707699,_ProxyNode(4442)
LII_3,46.98,49.11,52.72,-1.7710797428553944,109.01262508759267,0.058601816003523315,4.712542018831638,34.82695837804013,_ProxyNode(4430)
LII_4,37.5,54.35,51.21,-1.7722461008988262,336.2284107530193,0.08821406305102653,7.573289236988387,35.31798180458965,_ProxyNode(4429)
LII_5,45.76,55.64,46.25,-1.7726713104509462,107.1324138195767,0.05796800448387051,4.636020277355396,34.74130472235329,_ProxyNode(4427)
LI_16,36.79,53.31,64.07,-1.7686933244538952,734.8467603420047,0.07913297570434952,6.4817524755389115,37.810613331919456,_ProxyNode(4425)
LII_1,45.8,53.14,60.8,-1.7748765811723866,572.7122759210808,0.08335393405376704,7.026252238466242,36.56762820322802,_ProxyNode(4423)
LII_2,48.54,53.45,59.35,-1.7771675702059724,242.36679078464277,0.08704383994824208,7.523390660114927,35.153891325037094,_ProxyNode(4421)
LII_3,40.22,60.82,62.94,-1.77933871809145,405.9230328342434,0.0879716115756623,7.552156742379992,35.82204308617765,_ProxyNode(4419)
LII_4,49.25,65.21,63.8,-1.781483370489321,440.9116382556281,0.0856953195605869,7.330205991685091,36.13556304899492,_ProxyNode(4417)
LII_5,46.53,72.94,65.41,-1.7829812705955717,801.4442328184042,0.07501626025653348,6.180282850015885,38.170552922055876,_ProxyNode(4415)
LI_17,49.71,49.33,54.55,-1.7734103640866108,328.0935169143358,0.08642301789853374,7.3783680990776475,35.723935021605634,_ProxyNode(4403)
LII_1,46.03,47.27,47.09,-1.7752610000250804,23.444811180711206,0.020950769202366184,0.6757812090986448,35.08983259085251,_ProxyNode(4402)
LII_2,44.63,48.58,45.37,-1.77633800751683,47.73195851181212,0.03199709781998424,1.9407776710610705,34.92045966770083,_ProxyNode(4400)
LII_3,49.14,43.62,42.6,-1.777507247369599,53.81906695471451,0.03478354401450747,2.2515435407701503,34.78958317317239,_ProxyNode(4398)
LII_4,38.0,42.43,34.83,-1.7786065827628155,321.58539828775037,0.08724450801588726,7.512776857604507,35.52852184914168,_ProxyNode(4396)
LII_5,44.97,42.59,36.2,-1.779237574365031,94.68449641982751,0.05232395062981036,4.087595738687622,34.96078671460426,_ProxyNode(4394)
LI_18,38.89,59.25,52.23,-1.7749661801518948,479.26997143865793,0.08664424644665857,7.360269800276967,36.18538592090142,_ProxyNode(4385)
LI_1,37.36,-2.74,144.0,-1.0417675139816858,28.123385929588867,0.0481962992912184,0.9753079701781537,34.28152788855012,_ProxyNode(4384)
LII_1,36.51,6.58,155.31,-1.0963562923043106,12.409714300918605,0.02593946940337547,-0.001186346325365406,34.47421487187906,_ProxyNode(4382)
LII_2,36.87,10.87,157.53,-1.0968641265354842,32.819408375851964,0.051833859905028694,1.2322719591770266,34.123970077433384,_ProxyNode(4380)
LII_3,39.73,7.15,154.19,-1.0974021187406355,86.39088161935922,0.11812864457604207,4.430253894522092,33.343559806941826,_ProxyNode(4373)
LI_2,36.54,3.6,150.46,-1.0958712086531568,12.063415356648736,0.02556727783200108,0.0019354867220222616,34.39285974664533,_ProxyNode(4371)
LII_1,37.44,6.1,162.64,-1.1823077223780483,706.0039982546267,0.24628672028805698,11.263539552640026,34.60101734187734,_ProxyNode(4370)
LII_2,37.38,11.16,162.23,-1.185880783603059,685.9436750200871,0.2466608235566335,11.318176533982012,34.645663571057824,_ProxyNode(4368)
LII_3,33.19,12.43,157.46,-1.1892597955574025,461.3134950243908,0.24114248684840095,11.24708245939948,33.67405438598042,_ProxyNode(4366)
LII_4,30.54,19.31,156.22,-1.1923791068876493,679.2476760135852,0.24323616137477924,11.25896310641528,34.51563684692573,_ProxyNode(4364)
LII_5,39.11,20.13,151.31,-1.1946585658148328,554.2729181677414,0.2415534199391608,11.33058267924983,33.6953784371647,_ProxyNode(4356)
LI_3,43.05,-5.69,162.35,-1.1790733134232276,200.88199797033298,0.21057264304574128,9.699754644710179,32.54619463739703,_ProxyNode(4355)
LII_1,31.49,-4.88,152.01,-1.2762983142191098,11.154420834901732,0.021441900658303134,-0.06051710900858964,34.49033034617473,_ProxyNode(4353)
LII_2,34.08,6.09,151.22,-1.2858803114598203,7.297832736562523,0.01772084309735452,-0.2987682830425946,34.500125210634565,_ProxyNode(4351)
LII_3,27.95,9.09,150.25,-1.2956145497643836,101.91296011952547,0.10615034632403486,5.0982609190098245,33.61953556128703,_ProxyNode(4349)
LII_4,30.5,16.53,150.86,-1.305089657657252,99.70474559634314,0.10348536886000877,4.962288353013101,33.50944876867854,_ProxyNode(4341)
LII_5,22.93,19.2,149.04,-1.31475755570216,445.61222901166815,0.20217568780625902,10.803772793580691,34.01275915344126,_ProxyNode(4340)
LII_6,35.08,21.61,143.71,-1.3224619776512094,189.34434303499242,0.16515690649443618,8.899087543721993,32.814354083045075,_ProxyNode(4338)
LII_7,26.67,22.82,142.14,-1.3277170941654906,318.8569350186874,0.19326330720373952,10.597549813512387,33.12391556074426,_ProxyNode(4336)
LII_8,26.61,30.0,144.08,-1.3304820373818433,734.2003311808621,0.19728065140329162,10.564314932905205,35.183883180426754,_ProxyNode(4334)
LI_4,33.41,-8.32,146.19,-1.2667955428276314,19.35508774585081,0.02974471541246598,0.42089499259119023,34.14989489413285,_ProxyNode(4326)
LII_1,36.13,-12.13,146.28,-1.3274727309050065,41.88950931434731,0.048905737798338324,1.7200327519078122,34.242906653990836,_ProxyNode(4325)
LII_2,37.1,-11.54,148.9,-1.333827086243676,40.45033955900637,0.047278977274242115,1.6405993653147064,34.12660052427992,_ProxyNode(4323)
LII_3,40.34,-9.31,149.56,-1.3399361084493044,75.3181811798579,0.07849479461800091,3.6463109399747182,33.50807119205293,_ProxyNode(4321)
LII_4,36.71,-11.47,154.94,-1.3462873636526318,65.34305640201549,0.06912683266319981,3.0858844473135427,33.60439925646519,_ProxyNode(4319)
LII_5,33.49,6.98,154.06,-1.3516498567587845,36.18546561336444,0.04257371276856531,1.4179655404528795,33.992870682195054,_ProxyNode(4317)
LII_6,34.86,6.68,156.92,-1.3592619190989548,431.97196958362895,0.1872383163242785,10.55328286964945,33.8372116392935,_ProxyNode(4308)
LII_7,36.99,13.74,154.7,-1.3616150644363758,482.79088839475537,0.18775534921808817,10.557334903921316,34.23230184580381,_ProxyNode(4307)
LI_5,39.03,-22.87,142.89,-1.3236326186389218,295.73432773774636,0.20508209339854352,11.266908866896898,32.667516584990786,_ProxyNode(4305)
LII_1,36.57,-17.9,139.99,-1.3568154351817086,76.43697406875344,0.0773789827755292,3.671106352018768,33.88009993793257,_ProxyNode(4303)
LII_2,37.3,-16.98,142.02,-1.3596163538834196,76.2158331360558,0.07696602474176213,3.684975709146215,33.815644446640825,_ProxyNode(4301)
LII_3,38.21,-11.8,139.1,-1.3621709553638763,31.322548413108937,0.03771346025702162,1.1355412393429276,34.140330426379045,_ProxyNode(4299)
LII_4,42.19,-13.43,143.02,-1.3651514582385413,122.16315247848664,0.11297495496315926,6.000204734248175,33.35118676253961,_ProxyNode(4290)
LII_5,40.03,8.4,140.78,-1.3671108750131833,27.07273159283508,0.0337740525085522,0.8865339470768134,34.170056471590385,_ProxyNode(4289)
LII_6,41.22,7.96,142.39,-1.3706317019480765,148.30635190993658,0.12981152337628404,7.1673666406057315,33.276921023436,_ProxyNode(4287)
LII_7,40.55,12.85,136.35,-1.370374331983165,71.81370683746694,0.07251526093801304,3.4728019262493035,33.5584352861891,_ProxyNode(4285)
LI_6,35.41,-20.12,131.1,-1.3567589013970704,123.31301750665624,0.11523940639286048,6.101979474938901,33.15470828283396,_ProxyNode(4283)
LII_1,35.07,-25.92,129.66,-1.38095653726173,30.78870174118344,0.03621562627756078,1.0029384702327313,34.420581460021566,_ProxyNode(4281)
LII_2,38.33,-28.84,125.71,-1.3843073471187926,10.105261528686395,0.018939520913928937,-0.17724749227179615,34.480530837428695,_ProxyNode(4272)
LII_3,33.71,-32.14,121.81,-1.3875353038622429,11.085277969927212,0.019711207799883647,-0.08026285999179805,34.470453998752824,_ProxyNode(4271)
LII_4,39.67,-35.49,117.56,-1.3910028363584277,47.30592076477282,0.05000971808859172,1.9966599332019968,33.93304137067198,_ProxyNode(4269)
LII_5,35.63,-37.21,113.56,-1.3939858721722138,48.2883362904181,0.05069887286518931,2.068715010785798,33.89533788450364,_ProxyNode(4267)
LII_6,35.45,-43.72,110.63,-1.397965468530497,178.2345469931174,0.14481542208506273,8.430507518526337,32.77750495436486,_ProxyNode(4265)
LII_7,36.41,-38.2,103.44,-1.3972895818730047,50.90822666135027,0.052637473980508644,2.2030231038226518,33.92064158626796,_ProxyNode(4263)
LI_7,48.02,-32.83,133.02,-1.3827898811646462,412.44767595645294,0.18815964738892055,10.947185813059775,33.54231429779745,_ProxyNode(4254)
LII_1,35.9,-22.99,126.35,-1.398534228856092,13.30390500503987,0.021273163624661806,0.028054655926045058,34.53564825507833,_ProxyNode(4253)
LII_2,42.82,-22.7,126.53,-1.3999630414021258,6.7829399589239765,0.016244511322295815,-0.34177258322912607,34.55439348180057,_ProxyNode(4251)
LII_3,43.65,-19.83,125.3,-1.4012727070851512,12.610890887330543,0.020725684293966918,0.02327200957683928,34.49416193157265,_ProxyNode(4249)
LII_4,45.07,-16.88,121.25,-1.4027460682529322,28.169869477150613,0.03334356537230594,0.8961322722251523,34.14368950440301,_ProxyNode(4247)
LII_5,44.77,-14.86,119.82,-1.4038334922300333,20.29171469157399,0.02685434022768801,0.4689695791101549,34.298303107824836,_ProxyNode(4245)
LII_6,55.56,-16.93,123.85,-1.4053579361251862,36.03819635171297,0.039805295369018334,1.372237158450293,34.102340257146594,_ProxyNode(4236)
LII_7,48.48,-10.24,117.65,-1.4055181542630546,36.83322282999515,0.040436857961780585,1.4330603449504586,34.23561222322309,_ProxyNode(4235)
LI_8,32.24,-30.61,124.94,-1.3994027893075982,102.21165034945582,0.09322149523214335,4.984460640175431,33.54022521563327,_ProxyNode(4233)
LII_1,37.19,-28.16,119.17,-1.4101008587912043,18.774043682694085,0.025449712686247683,0.3878891928502277,34.51453014896355,_ProxyNode(4231)
LII_2,39.79,-30.0,114.93,-1.4115210142341752,10.576383650558322,0.018980015624603837,-0.11362713745747044,34.589874769223265,_ProxyNode(4229)
LII_3,34.34,-30.9,110.0,-1.4128506110146604,12.668820042294106,0.020568506547365722,0.014762882672638256,34.57780233988678,_ProxyNode(4227)
LII_4,47.75,-31.57,109.92,-1.4142876273709233,22.907668209325703,0.028665956517783184,0.6219956747631734,34.41226332381688,_ProxyNode(4225)
LII_5,37.45,-28.35,97.72,-1.4154407469329588,22.434262718584506,0.02828321518348667,0.6107757580321085,34.38517880193791,_ProxyNode(4215)
LII_6,42.29,-38.64,100.77,-1.4166650471786424,28.626204120900105,0.033195274589585266,0.909896479995254,34.153500985632206,_ProxyNode(4214)
LII_7,37.28,-29.98,89.59,-1.4170012768811713,40.28648317193891,0.04278798908216238,1.6410923067117444,34.06975006960559,_ProxyNode(4212)
LI_9,42.18,-35.13,118.99,-1.4109226502820698,101.50488471334343,0.091811542025978,4.983194187457158,33.11790547692605,_ProxyNode(4210)
LII_1,35.6,-29.85,118.49,-1.4281013858327134,16.02562077965865,0.022900769196865376,0.21820756616262926,34.49864377687304,_ProxyNode(4208)
LII_2,37.28,-28.5,120.08,-1.4295071656099085,10.729126523095914,0.01886059890333608,-0.10725344924960822,34.600822722997805,_ProxyNode(4206)
LII_3,35.57,-26.02,121.26,-1.4307581881106257,9.62038376585061,0.01804866836645825,-0.158751657283549,34.54096899242775,_ProxyNode(4204)
LII_4,35.36,-23.14,123.31,-1.4322635766734737,25.516783937527993,0.03022078578554941,0.7620966354081133,34.24841983273314,_ProxyNode(4194)
LII_5,37.22,-22.7,124.34,-1.4332665120496864,15.538581917096753,0.02243664577323115,0.19070756063457495,34.45983852254292,_ProxyNode(4193)
LII_6,44.0,-22.81,127.52,-1.4354558014033953,82.39221268581977,0.07468718726464418,3.9737045762727057,33.39713368284358,_ProxyNode(4191)
LI_10,24.93,-33.14,110.62,-1.4285842419396495,111.44443967866016,0.09637611436489127,5.419034212524171,33.33629353965707,_ProxyNode(4189)
LII_1,32.43,-32.62,115.01,-1.4389637430601965,13.868263916918645,0.02102621731052544,0.05605242700868729,34.582161664282594,_ProxyNode(4187)
LII_2,33.94,-33.36,117.19,-1.4414816207820227,52.05419592580711,0.05074632357868364,2.268762126446884,33.924796972563485,_ProxyNode(4185)
LII_3,33.64,-34.28,120.45,-1.4440184589934575,18.83235215064707,0.024679473465273584,0.34091387675504237,34.31345789480908,_ProxyNode(4183)
LII_4,34.87,-31.12,121.48,-1.4464474133877618,35.2911713288195,0.03737849133715024,1.2989570413391007,33.98454679142967,_ProxyNode(4173)
