Label,X,Y,Z,LWP,Rg,gs,An,Tleaf,Node
LII_2,24.05,9.02,163.6,-1.0888052393937988,21.838959616965376,0.039270496099730684,0.9091963042593534,27.647961389096814,_ProxyNode(1869)
LII_3,29.33,9.47,166.24,-1.0910974796899426,84.73332670731368,0.11840293864256829,5.087893042333661,27.266037506751566,_ProxyNode(1859)
LII_4,24.28,16.52,167.27,-1.0932217394873203,435.0948014188207,0.2533439341545144,11.813986969022011,28.034087013266575,_ProxyNode(1858)
LII_5,31.8,15.26,171.08,-1.0953597431841335,714.5303717400395,0.2645343677760023,12.273499914091985,28.832131958174088,_ProxyNode(1856)
LI_8,36.14,11.88,158.43,-1.085838118722736,65.55921053070585,0.0965323701945594,3.8915363676052976,27.316716332069927,_ProxyNode(1854)
LII_1,24.49,7.32,167.08,-1.0970118476995205,25.47028579116292,0.04374467883956504,1.152270120179157,27.74236284899057,_ProxyNode(1852)
LII_2,19.13,10.54,164.5,-1.0990327289554145,288.96750667274955,0.2424293308054032,11.396511728736499,27.728821187697847,_ProxyNode(1850)
LII_3,25.42,14.74,163.95,-1.1010301696125153,45.24409204467943,0.06964866738329215,2.588159937475524,27.373036820190475,_ProxyNode(1848)
LII_4,18.03,19.79,161.77,-1.1029921270079566,466.93346002163094,0.25239892088196864,11.862079909992033,28.2415891933707,_ProxyNode(1838)
LII_5,24.17,25.76,163.53,-1.1049754585566152,794.4351423161834,0.2659002438193152,12.385536612850743,29.408042131235412,_ProxyNode(1837)
LI_9,16.52,-11.96,159.63,-1.0973370709645245,466.6037175265087,0.2598380611812792,12.201470773095053,27.76632051861505,_ProxyNode(1835)
LII_1,25.11,4.37,169.25,-1.0993811779570297,63.286024066289635,0.09220054765469188,3.7290639291678325,27.560828943888954,_ProxyNode(1833)
LII_2,22.12,9.16,166.63,-1.0997823401830624,38.21480060107165,0.06045540324139978,2.0564056269098323,27.595612725243313,_ProxyNode(1831)
LII_3,27.21,11.89,164.26,-1.100222454278811,26.072839535247898,0.04449608330393727,1.2118811966555683,27.5713402501626,_ProxyNode(1823)
LII_4,22.16,15.19,158.98,-1.1005705738692928,63.13117825508283,0.09207243892897601,3.72999751308879,27.351188061123725,_ProxyNode(1822)
LII_5,33.64,17.75,158.53,-1.100929794109431,59.43760845433952,0.08753347055691706,3.515877994419103,27.294557316810057,_ProxyNode(1820)
LI_10,24.84,7.99,167.57,-1.1012749728811644,368.1086274493065,0.24679581994679403,11.621547405818475,27.818171385250388,_ProxyNode(1814)
LI_1,73.31,-3.08,102.43,-0.7889357781770949,35.1172150762974,0.07138567351973871,1.858806911609257,27.879375810360436,_ProxyNode(1812)
LII_1,76.2,4.18,114.74,-0.8080044006910406,109.76724617266618,0.18424581176302035,6.5775950124102245,27.38863129563458,_ProxyNode(1811)
LII_2,80.3,7.58,114.52,-0.8081896903216605,99.98656649422367,0.17252233323486865,6.060219524089078,27.26456702352305,_ProxyNode(1809)
LI_2,80.56,5.28,111.65,-0.8078558150299087,299.2624488654407,0.31202393513970145,11.667369423787576,27.663721567041506,_ProxyNode(1807)
LII_1,76.84,-3.89,123.33,-0.8236557810977665,9.504122493266719,0.026545660700942244,0.07141097377851224,27.93565995107874,_ProxyNode(1805)
LII_2,80.81,-5.32,125.04,-0.8240253575751709,6.5754851278309765,0.021685094698817704,-0.1389072784242842,27.965682047732265,_ProxyNode(1803)
LII_3,81.38,-8.51,127.08,-0.8244149819889922,6.610454971742829,0.0216793164206707,-0.19839083095968846,27.756828212577894,_ProxyNode(1794)
LII_4,83.67,-7.6,127.71,-0.8247269135110082,6.357885807493651,0.021294588295609075,-0.19075497096233107,27.788017021827567,_ProxyNode(1793)
LI_3,78.95,-8.5,118.85,-0.8233013515649847,15.433971723241793,0.03652764037314588,0.4578078184409513,27.84338270155053,_ProxyNode(1791)
LII_1,73.25,2.02,124.61,-0.8377178148370009,8.112681899450271,0.024111541755338355,-0.02017140665150663,27.87514706360751,_ProxyNode(1789)
LII_2,70.37,-6.38,124.02,-0.8392048669265231,3.6189239999059435,0.016863025729997105,-0.3611586311452193,27.837564973543287,_ProxyNode(1787)
LII_3,70.25,5.7,117.26,-0.8407049262461321,30.478646695520712,0.06163490204293656,1.5279445451657914,27.727943807159875,_ProxyNode(1785)
LII_4,69.97,-6.37,113.11,-0.8420807518120415,19.54037942615445,0.043136750395597626,0.7461212201231753,27.68654775267183,_ProxyNode(1776)
LII_5,64.7,7.66,109.81,-0.843818564811861,94.52996829348994,0.16108709913463554,5.725444999949723,27.363403375245163,_ProxyNode(1775)
LII_6,62.24,-9.61,105.29,-0.844755154425744,80.90871314063071,0.14162668070056392,4.887879829819553,27.450449790170822,_ProxyNode(1773)
LI_4,76.28,11.89,125.81,-0.8368350838943601,188.9812683371351,0.2656007233881495,10.048025644572519,27.253569589181758,_ProxyNode(1771)
LII_1,81.64,-3.46,140.89,-0.8516256778746547,10.955086551248131,0.02867160862465707,0.1922867413776288,27.767538897590722,_ProxyNode(1769)
LII_2,80.83,-7.01,144.73,-0.8523806312068197,8.767998096570356,0.025057679686364312,0.03197808322170559,27.759942319461775,_ProxyNode(1767)
LII_3,80.74,-8.25,146.67,-0.8531679215824929,8.220706581394449,0.024160151991307378,-0.0035827741363689825,27.773401781934453,_ProxyNode(1758)
LII_4,81.25,-10.46,149.64,-0.8538308222764901,2.1605737521219925,0.014623210286073624,-0.39736326555797774,27.73520675393854,_ProxyNode(1757)
LII_5,75.36,-9.35,150.42,-0.8546376076070586,8.185290272258394,0.02409385008947277,-0.015392927113129673,27.593204876680176,_ProxyNode(1755)
LII_6,86.87,-9.13,150.14,-0.855180809965408,10.908502443023776,0.028492512672779503,0.14026544459537504,27.551794347088176,_ProxyNode(1753)
LI_5,82.29,-12.47,133.1,-0.851375313816512,49.253424921119155,0.09240368000479462,2.8473634231387734,27.21428704343788,_ProxyNode(1751)
LII_1,82.87,-4.53,146.89,-0.8645982404607349,5.669064929861252,0.01997022089731464,-0.17834693789447797,27.86982214380012,_ProxyNode(1749)
LII_2,89.0,-6.34,148.95,-0.8650631090652348,4.294934501946005,0.017834100563568097,-0.2629304078371142,27.82637746057776,_ProxyNode(1740)
LII_3,87.53,-10.86,148.54,-0.8654968337190239,3.0411309943197464,0.015900432253173565,-0.3681999027669889,27.731823296453904,_ProxyNode(1739)
LII_4,90.69,-5.56,146.88,-0.8659657939488608,9.534069304669442,0.026150563251299903,0.08261189810185599,27.717278865265282,_ProxyNode(1737)
LII_5,99.33,-16.8,150.51,-0.86641944335717,19.4397970590109,0.042407131765753135,0.7297986836197019,27.496674211341066,_ProxyNode(1735)
LII_6,100.17,-10.88,147.72,-0.8667875996433858,14.258095069487183,0.03386210832998601,0.38676743261764557,27.50572522984303,_ProxyNode(1733)
LI_6,71.07,14.36,146.99,-0.8667277282948396,189.65306510902738,0.2594321444740543,10.023712789628679,27.09800468972675,_ProxyNode(1731)
LII_1,76.93,-5.97,157.77,-0.8783235832316028,2.917517974450555,0.0156795302714241,-0.35276779113723933,27.819179668904102,_ProxyNode(1729)
LII_2,74.68,-7.72,158.78,-0.8795027115307208,12.735505347804834,0.03114932831736832,0.29434198940031564,27.65025365650202,_ProxyNode(1719)
LII_3,79.0,-15.99,158.74,-0.8806982184209184,43.75750187141219,0.0817727786511322,2.4817870715411807,27.412956550357013,_ProxyNode(1718)
LII_4,81.51,-20.26,157.86,-0.8819548743941058,104.31696530241504,0.17064989889096896,6.3286166517892894,26.82061459843163,_ProxyNode(1716)
LII_5,78.17,-24.89,159.04,-0.883197022105494,227.772611657386,0.2935060619736322,11.594515344646037,26.432637371925303,_ProxyNode(1714)
LI_7,80.75,-12.86,150.16,-0.8780735576813647,34.996919716899015,0.06794665499262612,1.8923522951766252,27.16951182837977,_ProxyNode(1712)
LII_1,86.29,-4.53,164.75,-0.8861647871355438,18.319072700506116,0.04016935805796243,0.7160618136751609,27.725664700151142,_ProxyNode(1710)
LII_2,87.46,3.27,158.82,-0.8861808879487331,38.09103598735818,0.07257666295613888,2.1402858735939247,27.282817821427596,_ProxyNode(1708)
LII_3,89.71,-7.66,155.43,-0.8860851389973273,5.9114967760609805,0.02018567493662836,-0.17754683617069844,27.712021537653747,_ProxyNode(1698)
LII_4,86.76,2.99,151.31,-0.886069798131982,11.178414626380148,0.02850505071118603,0.17140777246841665,27.640366112555647,_ProxyNode(1697)
LII_5,88.83,-8.8,146.92,-0.8859163312823038,8.023487481380904,0.02349408372508275,-0.03686269389856278,27.63535123483491,_ProxyNode(1695)
LI_8,83.33,17.57,164.49,-0.8891248203754716,335.05619098657564,0.2988723915828939,11.783826860687682,27.45508631119788,_ProxyNode(1693)
LII_1,77.49,-3.45,172.22,-0.8932676611637456,15.547949152152123,0.03546985479084932,0.5092948220971714,27.76520482478641,_ProxyNode(1691)
LII_2,78.03,-7.89,168.89,-0.8936930452732967,21.530329450844757,0.04525263473983682,0.9387500969081728,27.523165021276547,_ProxyNode(1689)
LII_3,75.63,-3.56,162.37,-0.8941150958598312,24.451473697704973,0.04998364001554438,1.1283184843627048,27.42350510856813,_ProxyNode(1687)
LII_4,71.32,-14.01,164.35,-0.894685396348175,159.7993768901104,0.2306683434279092,8.991290516785046,26.95461687322603,_ProxyNode(1677)
LII_5,73.91,-5.13,154.28,-0.8943987502884597,15.783765245548755,0.03584095413143034,0.5076017161778026,27.517216083910032,_ProxyNode(1676)
LI_9,84.5,-15.75,172.38,-0.8954393800454483,331.25616838509745,0.30739317335169336,12.218040150750923,27.0883491752574,_ProxyNode(1674)
LII_1,90.14,-3.5,187.2,-0.8993011523362398,105.82362904310301,0.1699980730354611,6.349982549270926,27.30496443020847,_ProxyNode(1672)
LII_2,87.79,2.88,186.07,-0.9004190128712937,125.51449463984981,0.19399252713057427,7.434423835011394,26.939218867557045,_ProxyNode(1670)
LII_3,93.91,-6.91,186.25,-0.9015819850339857,123.81887455058154,0.1924815530428127,7.365980049839251,26.850063669151368,_ProxyNode(1662)
LII_4,99.69,6.73,186.96,-0.9027090197282758,445.31011844015984,0.3061398839699773,12.18754574796668,27.482676533873917,_ProxyNode(1661)
LII_5,99.6,-8.96,185.63,-0.903654992631554,224.81350032587534,0.2855033615096989,11.484570169101712,25.987038886129287,_ProxyNode(1659)
LI_10,83.44,14.11,179.99,-0.9006681648724943,505.8104344867615,0.3085840783774958,12.223358364001328,27.872039492418736,_ProxyNode(1653)
LI_1,74.57,1.67,102.29,-0.8070862157636933,57.15447738734246,0.10738195314680084,3.343968546637246,27.81320211316384,_ProxyNode(1651)
LII_1,71.25,-3.63,114.33,-0.8430823716140368,7.109428263132386,0.022415324359438507,-0.10103365939479758,27.830430603115953,_ProxyNode(1650)
LII_2,75.06,4.04,113.59,-0.8433551470373882,124.0643273148088,0.19953973747660647,7.338727529279591,27.278964982148278,_ProxyNode(1648)
LI_2,69.79,-7.39,111.9,-0.8428153611866932,9.617565061927007,0.02648157596789216,0.04469823382646965,27.77975190714983,_ProxyNode(1646)
LII_1,73.76,-2.82,125.49,-0.8891197047928634,5.082478648969729,0.018876217641813135,-0.23480171988836673,27.880911451841456,_ProxyNode(1644)
LII_2,73.52,6.77,129.51,-0.8895415049970704,6.392299585646491,0.02086832174852964,-0.16754843752240234,27.81043934228736,_ProxyNode(1642)
LII_3,74.97,-5.73,129.55,-0.8899662782079354,3.0758610316409976,0.015872141914767584,-0.34434202167552286,27.779420034768613,_ProxyNode(1633)
LII_4,74.58,8.87,132.15,-0.8903977765528216,18.963107961276283,0.04111615471803369,0.7437983704916782,27.567595684076494,_ProxyNode(1632)
LI_3,66.15,7.03,121.79,-0.8887950433081513,55.55730574403443,0.09961671706184919,3.286908045876306,27.5485992812297,_ProxyNode(1630)
LII_1,71.85,-5.34,129.28,-0.9211190333710793,4.168690650748459,0.01731917746892024,-0.2906006375684811,27.889088992111674,_ProxyNode(1628)
LII_2,74.35,-3.48,121.74,-0.9221371856001075,4.5980239776471645,0.017921006994349235,-0.2894541759253215,27.85634620633914,_ProxyNode(1626)
LII_3,68.94,-9.31,119.91,-0.9231676887339451,14.477959287914832,0.032974112886892955,0.34080256037194445,27.71609979177845,_ProxyNode(1624)
LII_4,75.28,-5.28,111.73,-0.9241799190802353,26.771780696869993,0.05244858141896001,1.2389136711624609,27.662443318951752,_ProxyNode(1615)
LII_5,72.89,-12.03,110.08,-0.9253035659847242,70.96048761949424,0.11979983396549786,4.269725544237076,27.201145009725614,_ProxyNode(1614)
LII_6,71.01,-9.11,103.53,-0.9259247731023428,57.45545772113909,0.09957964713081657,3.344167141970658,27.701306988365136,_ProxyNode(1612)
LI_4,72.44,-12.01,129.62,-0.9203791983546636,54.93853596615828,0.09658477465744575,3.206973644216916,27.286705708364778,_ProxyNode(1610)
LII_1,68.04,-3.31,146.7,-0.9618919470972703,16.92298026256286,0.03605181116088599,0.6014821607277696,27.813538334553513,_ProxyNode(1608)
LII_2,75.13,3.51,147.38,-0.9632638165802534,14.41826216330673,0.03217969748687257,0.40644950039660444,27.798527765672326,_ProxyNode(1606)
LII_3,71.35,-7.91,152.21,-0.9645966692804173,8.29017811885474,0.023031621254316955,0.0028291286578578934,27.779268815291623,_ProxyNode(1597)
LII_4,72.29,9.1,154.01,-0.9659846910124215,17.521142609133843,0.03693215802176615,0.6579041245382413,27.615672901364313,_ProxyNode(1596)
LII_5,78.31,-11.7,157.48,-0.9671973371387803,11.780140734402451,0.02818748018335839,0.22977593325282442,27.529056791371154,_ProxyNode(1594)
LII_6,76.45,11.68,158.12,-0.9690700036532425,91.26779119088305,0.14185349644008155,5.547991726378857,26.980541889477458,_ProxyNode(1592)
LI_5,71.56,10.89,136.19,-0.961471768415412,108.24099601862112,0.16344018211986666,6.455291043067291,27.28926860776846,_ProxyNode(1590)
LII_1,73.57,6.0,152.18,-0.9990720722607584,11.76010913927081,0.02759989268139389,0.24797775252918441,27.767068681748746,_ProxyNode(1588)
LII_2,70.67,8.35,148.95,-1.0007318236025808,54.97124256173487,0.09031406275003906,3.2397172987342913,27.369702830953536,_ProxyNode(1579)
LII_3,79.31,9.04,144.24,-1.0022942718991636,16.609186034138073,0.03465668439941035,0.6056025950053758,27.665241412539316,_ProxyNode(1578)
LII_4,82.73,15.9,143.47,-1.004009897581425,86.28843236389332,0.1306541266960262,5.227413883441969,27.24277347785883,_ProxyNode(1576)
